Name1	Name2
ENSG00000255382	AP001646.3
ENSG00000221734	
ENSG00000105963	ADAP1
ENSG00000248426	AC113347.2
ENSG00000162928	PEX13
ENSG00000201831	SNORD115-1
ENSG00000188888	
ENSG00000221623	
ENSG00000188419	CHM
ENSG00000128534	LSM8
ENSG00000235581	AC005011.1
ENSG00000226266	AC009961.1
ENSG00000163482	STK36
ENSG00000250842	AC137770.1
ENSG00000212663	AC003035.1
ENSG00000207496	SNORA7A
ENSG00000244752	CRYBB2
ENSG00000117594	HSD11B1
ENSG00000258927	AL133467.2
ENSG00000162494	LRRC38
ENSG00000137992	DBT
ENSG00000227607	SUMO2P2
ENSG00000260674	AC026826.3
ENSG00000235435	AC096666.1
ENSG00000250272	TRMT112P1
ENSG00000207349	RNVU1-17
ENSG00000197386	HTT
ENSG00000219470	AL355802.1
ENSG00000206549	PRSS50
ENSG00000223956	LINC01767
ENSG00000252394	
ENSG00000236576	AC241520.1
ENSG00000248969	AC137810.1
ENSG00000232158	C11orf98P1
ENSG00000235881	AC114776.1
ENSG00000240902	APOOP2
ENSG00000238768	
ENSG00000116761	CTH
ENSG00000113532	ST8SIA4
ENSG00000259103	AF107885.2
ENSG00000229312	AL353693.1
ENSG00000272537	AC005014.3
ENSG00000229286	AP000522.1
ENSG00000221721	
ENSG00000228182	MTND2P25
ENSG00000117543	DPH5
ENSG00000231172	AC007099.1
ENSG00000188177	ZC3H6
ENSG00000228154	AC092436.1
ENSG00000171931	FBXW10
ENSG00000189252	SPANXN3
ENSG00000250877	AC095056.1
ENSG00000259862	AC026336.2
ENSG00000227325	
ENSG00000127152	BCL11B
ENSG00000227391	SALL1P1
ENSG00000211843	TRAJ46
ENSG00000257407	AC009803.1
ENSG00000225667	
ENSG00000200662	
ENSG00000232065	LINC01063
ENSG00000207846	
ENSG00000255353	AP003057.1
ENSG00000182938	OTOP3
ENSG00000251999	RF00322
ENSG00000250318	AC003072.1
ENSG00000164331	ANKRA2
ENSG00000232054	NPM1P34
ENSG00000199321	RF00271
ENSG00000213600	U73169.1
ENSG00000151475	SLC25A31
ENSG00000122643	NT5C3A
ENSG00000234978	
ENSG00000197614	MFAP5
ENSG00000254664	AC103681.2
ENSG00000204429	AL451142.1
ENSG00000062716	VMP1
ENSG00000121486	TRMT1L
ENSG00000174384	PMS2P6
ENSG00000198829	SUCNR1
ENSG00000138092	CENPO
ENSG00000199043	MIR335
ENSG00000223245	RNU4-63P
ENSG00000196993	NPIPB9
ENSG00000124155	PIGT
ENSG00000251178	OR7E21P
ENSG00000252891	RF00019
ENSG00000139546	TARBP2
ENSG00000237189	AL138900.2
ENSG00000251610	AC083906.4
ENSG00000234653	AC079117.1
ENSG00000206856	
ENSG00000252848	RNA5SP230
ENSG00000235314	LINC00957
ENSG00000221458	
ENSG00000256283	METTL8P1
ENSG00000186897	C1QL4
ENSG00000222842	RN7SKP168
ENSG00000211518	
ENSG00000239857	GET4
ENSG00000129646	QRICH2
ENSG00000180189	HMGB1P14
ENSG00000257954	AC125611.2
ENSG00000115084	SLC35F5
ENSG00000257254	AC010202.1
ENSG00000102760	RGCC
ENSG00000223893	GNL2P1
ENSG00000187109	NAP1L1
ENSG00000214160	ALG3
ENSG00000255776	VDAC2P2
ENSG00000163145	C1QTNF7
ENSG00000242887	IGHJ3
ENSG00000255086	AC024341.1
ENSG00000253050	
ENSG00000234186	C16orf82
ENSG00000138293	
ENSG00000259701	AC020891.3
ENSG00000257237	AC018448.1
ENSG00000239095	
ENSG00000261568	AL359694.2
ENSG00000187498	COL4A1
ENSG00000125414	MYH2
ENSG00000260497	AC141846.1
ENSG00000129518	EAPP
ENSG00000271063	SNRPGP17
ENSG00000180437	OR6K4P
ENSG00000231542	TAB3-AS1
ENSG00000254668	AC023442.1
ENSG00000202529	SNORD18B
ENSG00000198134	AC007537.1
ENSG00000233306	TRGV2
ENSG00000145217	SLC26A1
ENSG00000240973	AC093714.1
ENSG00000250994	AC005355.1
ENSG00000231475	IGHV4-31
ENSG00000183580	FBXL7
ENSG00000266855	MIR3910-1
ENSG00000197851	
ENSG00000237464	AL031663.2
ENSG00000230417	LINC00595
ENSG00000252358	RN7SKP135
ENSG00000268062	TOP1P1
ENSG00000205704	LINC00634
ENSG00000258563	PSMA3P
ENSG00000259881	AC092384.2
ENSG00000244732	RN7SL870P
ENSG00000232284	GNG12-AS1
ENSG00000238186	AL603839.2
ENSG00000183801	OLFML1
ENSG00000265591	
ENSG00000082996	RNF13
ENSG00000234939	MTND2P18
ENSG00000257218	GATC
ENSG00000140470	ADAMTS17
ENSG00000198251	CYP2A7P2
ENSG00000185252	ZNF74
ENSG00000075151	EIF4G3
ENSG00000102572	STK24
ENSG00000263841	RN7SL44P
ENSG00000227925	LINC01655
ENSG00000225272	AL451074.3
ENSG00000086758	HUWE1
ENSG00000123983	ACSL3
ENSG00000137252	HCRTR2
ENSG00000142784	WDTC1
ENSG00000199840	RF00019
ENSG00000196756	SNHG17
ENSG00000260790	AC092338.2
ENSG00000248764	AC092435.2
ENSG00000184330	S100A7A
ENSG00000091542	ALKBH5
ENSG00000231814	LINC00210
ENSG00000208036	MIR106B
ENSG00000236886	AC007563.2
ENSG00000139625	MAP3K12
ENSG00000225476	MTCO3P5
ENSG00000243910	TUBA4B
ENSG00000233663	AL161722.1
ENSG00000113522	RAD50
ENSG00000164406	LEAP2
ENSG00000267394	AC004596.1
ENSG00000135048	TMEM2
ENSG00000164619	BMPER
ENSG00000259410	AC009292.2
ENSG00000270823	AC007938.2
ENSG00000258120	KRT128P
ENSG00000251487	AC106744.2
ENSG00000125703	ATG4C
ENSG00000235669	AC004593.1
ENSG00000213937	CLDN9
ENSG00000134193	REG4
ENSG00000227497	PABPC1P6
ENSG00000112081	SRSF3
ENSG00000162747	FCGR3B
ENSG00000206937	SNORA70B
ENSG00000172640	OR10AD1
ENSG00000188883	KLRG2
ENSG00000107758	PPP3CB
ENSG00000171817	ZNF540
ENSG00000111145	ELK3
ENSG00000224842	AL161908.1
ENSG00000115421	PAPOLG
ENSG00000252108	RNU6-1232P
ENSG00000271578	AC119501.1
ENSG00000248294	AC008780.1
ENSG00000122783	C7orf49
ENSG00000189045	ANKDD1B
ENSG00000232466	AL356133.1
ENSG00000134982	APC
ENSG00000186416	NKRF
ENSG00000267453	LINC01835
ENSG00000154582	ELOC
ENSG00000207278	RNU6-831P
ENSG00000139998	RAB15
ENSG00000135390	ATP5MC2
ENSG00000197728	RPS26
ENSG00000261996	AC004706.1
ENSG00000060656	PTPRU
ENSG00000254247	AC107953.1
ENSG00000185798	WDR53
ENSG00000226279	RPL12P10
ENSG00000233924	RPSAP13
ENSG00000255159	AC026894.1
ENSG00000025796	SEC63
ENSG00000100354	TNRC6B
ENSG00000234176	HSPA8P1
ENSG00000270164	LINC01480
ENSG00000112541	PDE10A
ENSG00000180573	HIST1H2AC
ENSG00000272688	AP005329.3
ENSG00000156886	ITGAD
ENSG00000077044	DGKD
ENSG00000119013	NDUFB3
ENSG00000266336	
ENSG00000228903	RASA4CP
ENSG00000228012	
ENSG00000233285	MTCYBP10
ENSG00000137077	CCL21
ENSG00000170260	ZNF212
ENSG00000232815	DUX4L50
ENSG00000229690	MTCO2P1
ENSG00000225254	ARMC8P1
ENSG00000233523	PHBP5
ENSG00000188089	PLA2G4E
ENSG00000185619	PCGF3
ENSG00000163833	FBXO40
ENSG00000168066	SF1
ENSG00000241943	RN7SL188P
ENSG00000251802	RF00322
ENSG00000137760	ALKBH8
ENSG00000232327	AC105917.1
ENSG00000213644	SAPCD2P1
ENSG00000092108	SCFD1
ENSG00000253869	PIGFP1
ENSG00000116785	CFHR3
ENSG00000252659	RNU6-1088P
ENSG00000235454	HAUS6P3
ENSG00000134247	PTGFRN
ENSG00000229792	LINC00399
ENSG00000246731	AC100786.1
ENSG00000267694	AP005131.5
ENSG00000252601	RF00425
ENSG00000206384	COL6A6
ENSG00000234304	SGO1P2
ENSG00000257797	AC039056.1
ENSG00000101280	ANGPT4
ENSG00000264931	MIR3138
ENSG00000232543	IGHD4-11
ENSG00000159082	SYNJ1
ENSG00000250137	AC093607.1
ENSG00000207569	MIR433
ENSG00000109667	SLC2A9
ENSG00000163932	PRKCD
ENSG00000126903	SLC10A3
ENSG00000237111	IGHJ3P
ENSG00000161791	FMNL3
ENSG00000170279	C7orf33
ENSG00000198198	SZT2
ENSG00000186184	POLR1D
ENSG00000250644	AC068580.4
ENSG00000254851	AP005018.2
ENSG00000248213	CICP16
ENSG00000227034	AL445433.1
ENSG00000145934	TENM2
ENSG00000252585	RF00019
ENSG00000230249	AC112653.1
ENSG00000198455	ZXDB
ENSG00000211800	TRAV20
ENSG00000110446	SLC15A3
ENSG00000254283	AC023632.4
ENSG00000254352	AC100854.1
ENSG00000149516	MS4A3
ENSG00000255202	AL049629.1
ENSG00000255299	AP003557.1
ENSG00000136104	RNASEH2B
ENSG00000069696	DRD4
ENSG00000249279	LINC02057
ENSG00000127903	ZNF835
ENSG00000120093	HOXB3
ENSG00000238797	RF00019
ENSG00000226574	
ENSG00000242147	AL365356.5
ENSG00000101938	CHRDL1
ENSG00000259551	AC048382.4
ENSG00000260218	AC034105.4
ENSG00000232953	HSPA8P18
ENSG00000092345	DAZL
ENSG00000106049	HIBADH
ENSG00000108963	DPH1
ENSG00000201649	RNY4P34
ENSG00000214359	RPL18P10
ENSG00000201602	RF00019
ENSG00000266202	AC005697.1
ENSG00000231316	AL591419.1
ENSG00000146232	NFKBIE
ENSG00000013297	CLDN11
ENSG00000259177	AC018946.1
ENSG00000080007	DDX43
ENSG00000251842	RNU6-732P
ENSG00000175121	WFDC5
ENSG00000105701	FKBP8
ENSG00000265893	
ENSG00000254216	AC107952.1
ENSG00000239961	LILRA4
ENSG00000232519	AL353807.2
ENSG00000253610	AP006245.1
ENSG00000263614	
ENSG00000233347	ERP29P1
ENSG00000109625	CPZ
ENSG00000177599	ZNF491
ENSG00000264892	NOS2P4
ENSG00000213536	GNG5P1
ENSG00000104689	TNFRSF10A
ENSG00000250114	AC008723.1
ENSG00000187147	RNF220
ENSG00000214414	TRIM77
ENSG00000075826	SEC31B
ENSG00000246082	NUDT16P1
ENSG00000228614	AL513211.1
ENSG00000188738	FSIP2
ENSG00000114455	HHLA2
ENSG00000250375	AC097501.2
ENSG00000219653	GCNT1P4
ENSG00000255019	OR5D15P
ENSG00000196832	OR11G2
ENSG00000238099	LINC01625
ENSG00000231366	RPS26P40
ENSG00000143889	HNRNPLL
ENSG00000253408	AC083973.1
ENSG00000198870	STKLD1
ENSG00000254645	AC087379.1
ENSG00000162006	MSLNL
ENSG00000225352	RPL31P53
ENSG00000230183	CNOT6LP1
ENSG00000222359	RNU6-355P
ENSG00000122872	ARL4AP1
ENSG00000221593	
ENSG00000228682	
ENSG00000184055	OR7E87P
ENSG00000152818	UTRN
ENSG00000149972	CNTN5
ENSG00000203344	
ENSG00000226688	ENTPD1-AS1
ENSG00000272272	
ENSG00000221680	MIR1278
ENSG00000199512	RNU6-212P
ENSG00000258931	AC100836.1
ENSG00000266680	AL135905.1
ENSG00000205426	KRT81
ENSG00000226764	AC010145.1
ENSG00000113716	HMGXB3
ENSG00000198488	B3GNT6
ENSG00000230739	AL392003.2
ENSG00000184984	CHRM5
ENSG00000266509	MIR3934
ENSG00000267457	AC004223.2
ENSG00000127418	FGFRL1
ENSG00000129514	FOXA1
ENSG00000267060	PTGES3L
ENSG00000224043	CCNT2-AS1
ENSG00000100603	SNW1
ENSG00000230098	TCERG1L-AS1
ENSG00000139354	GAS2L3
ENSG00000223539	AC011431.1
ENSG00000065923	SLC9A7
ENSG00000258378	AL139021.1
ENSG00000270956	AC009948.4
ENSG00000250523	AC093909.3
ENSG00000215533	LINC00189
ENSG00000225870	LINC00368
ENSG00000164054	SHISA5
ENSG00000264747	MIR3924
ENSG00000161217	PCYT1A
ENSG00000221926	TRIM16
ENSG00000152689	RASGRP3
ENSG00000130449	ZSWIM6
ENSG00000242793	AC135999.1
ENSG00000197753	LHFPL5
ENSG00000182492	BGN
ENSG00000258115	AC090109.1
ENSG00000264899	
ENSG00000224658	AL513164.1
ENSG00000253954	HMGN1P38
ENSG00000035928	RFC1
ENSG00000272235	AL590438.1
ENSG00000183828	NUDT14
ENSG00000223756	TSSC2
ENSG00000228489	RPL21P50
ENSG00000091262	ABCC6
ENSG00000183668	PSG9
ENSG00000145642	SHISAL2B
ENSG00000186153	WWOX
ENSG00000167088	SNRPD1
ENSG00000269510	
ENSG00000174748	RPL15
ENSG00000259752	
ENSG00000253641	AC104964.1
ENSG00000250183	AC097173.1
ENSG00000267591	AC105224.1
ENSG00000120049	KCNIP2
ENSG00000145681	HAPLN1
ENSG00000073910	FRY
ENSG00000207974	MIR557
ENSG00000109436	TBC1D9
ENSG00000245729	LINC02226
ENSG00000180042	AC087498.1
ENSG00000131269	ABCB7
ENSG00000226847	PRPS1P1
ENSG00000157211	CDCP2
ENSG00000166118	SPATA19
ENSG00000260806	AL163051.1
ENSG00000207269	RN7SKP62
ENSG00000254852	NPIPA2
ENSG00000267205	AC005954.2
ENSG00000221111	
ENSG00000207615	MIR515-2
ENSG00000241385	AC023245.1
ENSG00000234115	AL138878.2
ENSG00000196247	ZNF107
ENSG00000272709	
ENSG00000203926	SPANXA2
ENSG00000059758	CDK17
ENSG00000235652	AL356599.1
ENSG00000260427	AGGF1P9
ENSG00000248915	ACTR6P1
ENSG00000116212	LRRC42
ENSG00000197321	SVIL
ENSG00000111339	ART4
ENSG00000224755	HMGN1P34
ENSG00000252636	RNU6-826P
ENSG00000145569	FAM105A
ENSG00000238788	RNU7-182P
ENSG00000260874	AC106820.5
ENSG00000256944	AP003721.3
ENSG00000229604	MTATP8P2
ENSG00000232784	
ENSG00000221328	
ENSG00000069943	PIGB
ENSG00000132170	PPARG
ENSG00000101470	TNNC2
ENSG00000189343	RPS2P46
ENSG00000236772	AL034550.1
ENSG00000251777	
ENSG00000242858	AC020899.1
ENSG00000260824	
ENSG00000203875	SNHG5
ENSG00000204580	DDR1
ENSG00000221869	CEBPD
ENSG00000068831	RASGRP2
ENSG00000124160	NCOA5
ENSG00000268636	AC011495.2
ENSG00000117289	
ENSG00000205485	AC004980.1
ENSG00000183785	TUBA8
ENSG00000146151	HMGCLL1
ENSG00000121410	A1BG
ENSG00000243829	AC011495.1
ENSG00000255027	AP000842.2
ENSG00000237383	CNN2P11
ENSG00000225605	AC092813.1
ENSG00000133110	POSTN
ENSG00000142959	BEST4
ENSG00000220771	BOLA2P3
ENSG00000269155	AL009178.2
ENSG00000236799	AL355340.1
ENSG00000235510	BX842568.4
ENSG00000172137	CALB2
ENSG00000272851	AC096772.1
ENSG00000156096	UGT2B4
ENSG00000144810	COL8A1
ENSG00000122692	SMU1
ENSG00000200238	RNA5SP133
ENSG00000238963	RF00096
ENSG00000267509	AC010511.1
ENSG00000234076	TPRG1-AS1
ENSG00000206710	RNU6-147P
ENSG00000163739	CXCL1
ENSG00000205352	PRR13
ENSG00000261194	LINC01898
ENSG00000168907	PLA2G4F
ENSG00000076513	ANKRD13A
ENSG00000201050	RNU6-668P
ENSG00000174749	FAM241A
ENSG00000263485	AC004147.1
ENSG00000205323	SARNP
ENSG00000269082	AC010328.3
ENSG00000259726	CSPG4P11
ENSG00000223922	ASS1P2
ENSG00000258178	AC016993.1
ENSG00000222854	RNA5SP59
ENSG00000269895	AP000654.1
ENSG00000132635	PCED1A
ENSG00000172262	ZNF131
ENSG00000242539	AC007620.2
ENSG00000242207	HOXB-AS4
ENSG00000102802	MEDAG
ENSG00000256254	AP000619.3
ENSG00000238086	PPP1R26P1
ENSG00000128594	LRRC4
ENSG00000228587	AL049748.1
ENSG00000253521	HPYR1
ENSG00000224610	AC108879.1
ENSG00000260415	
ENSG00000269897	COMMD3-BMI1
ENSG00000244158	Z84488.1
ENSG00000221417	
ENSG00000239508	PLCH1-AS1
ENSG00000228951	AL365356.3
ENSG00000163632	C3orf49
ENSG00000261241	LINC02128
ENSG00000163904	SENP2
ENSG00000256150	AC092471.2
ENSG00000250374	TRIM75P
ENSG00000241144	RN7SL728P
ENSG00000196235	SUPT5H
ENSG00000252783	RNU6-835P
ENSG00000252117	RNU6-1108P
ENSG00000143207	COP1
ENSG00000188130	MAPK12
ENSG00000073282	TP63
ENSG00000214360	EFCAB9
ENSG00000225406	AC080125.1
ENSG00000215760	TAF9BP2
ENSG00000168255	POLR2J3
ENSG00000204516	MICB
ENSG00000132702	HAPLN2
ENSG00000151650	VENTX
ENSG00000267402	TCF4-AS2
ENSG00000136378	ADAMTS7
ENSG00000164924	YWHAZ
ENSG00000233470	AL360175.1
ENSG00000206474	OR10C1
ENSG00000261730	AL034346.1
ENSG00000122566	HNRNPA2B1
ENSG00000197362	ZNF786
ENSG00000248309	MEF2C-AS1
ENSG00000222080	
ENSG00000183643	C15orf32
ENSG00000164978	NUDT2
ENSG00000100505	TRIM9
ENSG00000215039	CD27-AS1
ENSG00000261442	AC023830.1
ENSG00000265799	AC090844.3
ENSG00000207933	MIR9-1
ENSG00000243672	RPS3AP40
ENSG00000272106	AL691432.2
ENSG00000263810	
ENSG00000270342	AL499605.1
ENSG00000242849	ALDOAP1
ENSG00000251637	AP003716.1
ENSG00000204053	MYCLP1
ENSG00000226578	AL132657.1
ENSG00000159399	HK2
ENSG00000228021	AL158835.2
ENSG00000135930	EIF4E2
ENSG00000207364	RNU6-939P
ENSG00000198933	TBKBP1
ENSG00000197540	GZMM
ENSG00000013016	EHD3
ENSG00000126216	TUBGCP3
ENSG00000227498	AC018359.1
ENSG00000254838	GVINP1
ENSG00000237062	AL512649.2
ENSG00000197595	ATP11AUN
ENSG00000261759	AC099518.5
ENSG00000196455	PIK3R4
ENSG00000159450	TCHH
ENSG00000258726	DUXAP6
ENSG00000231802	AC009502.2
ENSG00000174279	EVX2
ENSG00000064115	TM7SF3
ENSG00000263378	
ENSG00000252138	RF00561
ENSG00000263107	AC025627.2
ENSG00000170876	TMEM43
ENSG00000164164	OTUD4
ENSG00000075043	KCNQ2
ENSG00000250957	AC012055.1
ENSG00000272097	AL024498.1
ENSG00000177697	CD151
ENSG00000161652	IZUMO2
ENSG00000267666	AC004156.1
ENSG00000230812	
ENSG00000243708	PLA2G4B
ENSG00000259408	AC010809.2
ENSG00000233444	AC013262.1
ENSG00000163900	TMEM41A
ENSG00000235189	AL034405.1
ENSG00000225782	
ENSG00000174429	ABRA
ENSG00000233798	
ENSG00000236132	AL022331.1
ENSG00000241774	
ENSG00000235121	AL645504.1
ENSG00000199668	RF00019
ENSG00000231106	LINC01436
ENSG00000074855	ANO8
ENSG00000237772	AC092620.1
ENSG00000261068	AL512274.1
ENSG00000263526	MIR378G
ENSG00000251520	AL162431.3
ENSG00000128253	RFPL2
ENSG00000266793	
ENSG00000234896	OR7E62P
ENSG00000215113	CXorf49B
ENSG00000234406	AC004129.2
ENSG00000272993	AC239868.3
ENSG00000244199	EIF4EP3
ENSG00000252431	RNU6-1247P
ENSG00000268100	ZNF725P
ENSG00000247077	PGAM5
ENSG00000228238	AL096803.1
ENSG00000265615	
ENSG00000253986	AC104561.3
ENSG00000111669	TPI1
ENSG00000205488	CALML3-AS1
ENSG00000005893	LAMP2
ENSG00000270071	AP001172.1
ENSG00000267428	AC091135.1
ENSG00000042832	TG
ENSG00000254705	AP000722.1
ENSG00000203327	AC012358.1
ENSG00000082458	DLG3
ENSG00000237274	GTF3AP1
ENSG00000240875	LINC00886
ENSG00000207895	
ENSG00000252425	RF00425
ENSG00000271047	AC092447.9
ENSG00000236365	AL008987.1
ENSG00000226251	AL451060.1
ENSG00000235532	LINC00402
ENSG00000217241	CBX3P9
ENSG00000165623	UCMA
ENSG00000018869	ZNF582
ENSG00000180921	FAM83H
ENSG00000143514	TP53BP2
ENSG00000260900	AC145350.3
ENSG00000176222	ZNF404
ENSG00000240890	AC020633.1
ENSG00000198153	ZNF849P
ENSG00000260242	AC091489.1
ENSG00000174437	ATP2A2
ENSG00000089234	BRAP
ENSG00000150753	CCT5
ENSG00000125827	TMX4
ENSG00000232512	AP000233.2
ENSG00000261761	AL136537.2
ENSG00000109794	FAM149A
ENSG00000215695	RSC1A1
ENSG00000174456	C12orf76
ENSG00000265616	
ENSG00000257767	AC002996.1
ENSG00000259971	
ENSG00000164082	GRM2
ENSG00000116147	TNR
ENSG00000236198	
ENSG00000178772	CPN2
ENSG00000111445	RFC5
ENSG00000198626	RYR2
ENSG00000230543	SNX3P1X
ENSG00000196534	OR9K1P
ENSG00000183741	CBX6
ENSG00000152763	WDR78
ENSG00000107020	PLGRKT
ENSG00000222659	RNU2-8P
ENSG00000252658	RNU6-786P
ENSG00000182010	RTKN2
ENSG00000254423	AC087203.1
ENSG00000272435	RNA5SP357
ENSG00000196431	CRYBA4
ENSG00000260500	AC010336.2
ENSG00000223648	IGHV3-64
ENSG00000232333	RPS27AP2
ENSG00000156711	MAPK13
ENSG00000235910	APOA1-AS
ENSG00000255171	LINC01499
ENSG00000188211	NCR3LG1
ENSG00000249645	AC114912.1
ENSG00000267639	
ENSG00000207971	MIR125B1
ENSG00000273148	AL035563.1
ENSG00000130827	PLXNA3
ENSG00000199678	
ENSG00000226367	ST7-AS2
ENSG00000267321	LINC02001
ENSG00000122958	VPS26A
ENSG00000100908	EMC9
ENSG00000106541	AGR2
ENSG00000235959	AC009237.6
ENSG00000204403	CASP12
ENSG00000236447	ATG10-IT1
ENSG00000206665	RNU6-573P
ENSG00000006611	USH1C
ENSG00000212095	
ENSG00000270576	AC005520.4
ENSG00000234199	LINC01191
ENSG00000238899	
ENSG00000239986	AL445584.1
ENSG00000196873	CBWD3
ENSG00000259091	LINC00517
ENSG00000260944	FOXC2-AS1
ENSG00000223443	USP17L2
ENSG00000265919	MIR4280
ENSG00000222611	
ENSG00000256256	AC019209.1
ENSG00000263563	AC138761.1
ENSG00000149300	C11orf52
ENSG00000206885	SNORA75
ENSG00000271474	AC106881.1
ENSG00000178057	NDUFAF3
ENSG00000253327	RAD21-AS1
ENSG00000158106	RHPN1
ENSG00000143106	PSMA5
ENSG00000248898	AC022126.1
ENSG00000157680	DGKI
ENSG00000219262	OR2E1P
ENSG00000254863	AP001360.1
ENSG00000185049	NELFA
ENSG00000214653	HNRNPA3P3
ENSG00000135999	EPC2
ENSG00000207013	RNU6-804P
ENSG00000261278	AC009094.1
ENSG00000230080	AC139143.1
ENSG00000260422	Z97205.2
ENSG00000254558	AP005435.1
ENSG00000234352	AC009264.1
ENSG00000172331	BPGM
ENSG00000200806	RNA5SP275
ENSG00000168675	LDLRAD4
ENSG00000226213	UBQLN4P2
ENSG00000258683	AL355095.1
ENSG00000252993	RF00402
ENSG00000214273	AGGF1P1
ENSG00000242599	CSAG4
ENSG00000013561	RNF14
ENSG00000266343	
ENSG00000259462	CPEB1-AS1
ENSG00000265944	LINC01387
ENSG00000147140	NONO
ENSG00000114487	MORC1
ENSG00000008869	HEATR5B
ENSG00000260211	AC139426.1
ENSG00000259296	AC020892.2
ENSG00000267698	AC002116.2
ENSG00000207062	SNORA15B-2
ENSG00000261327	AC134312.5
ENSG00000258168	AC025569.1
ENSG00000163017	ACTG2
ENSG00000254306	AC137579.2
ENSG00000176826	FKBP9P1
ENSG00000179241	LDLRAD3
ENSG00000231266	AC010745.3
ENSG00000233585	AC231533.2
ENSG00000254089	AC016885.2
ENSG00000225730	AL096772.1
ENSG00000255257	
ENSG00000116663	FBXO6
ENSG00000266296	ARIH2P1
ENSG00000253357	AC008708.1
ENSG00000073050	XRCC1
ENSG00000223745	CCDC18-AS1
ENSG00000070159	PTPN3
ENSG00000260848	AC092114.1
ENSG00000231393	AL357874.2
ENSG00000253090	RF00045
ENSG00000267519	AC020916.1
ENSG00000199879	RNU1-120P
ENSG00000142347	MYO1F
ENSG00000227082	AC244021.1
ENSG00000204092	LINC00951
ENSG00000251307	AC026704.1
ENSG00000266355	
ENSG00000163539	CLASP2
ENSG00000258099	ATXN2-AS
ENSG00000254923	AC130366.1
ENSG00000253428	LINC01942
ENSG00000229021	AL450992.1
ENSG00000226387	SORCS3-AS1
ENSG00000228626	AC245100.3
ENSG00000242759	LINC00882
ENSG00000163798	SLC4A1AP
ENSG00000220157	HNRNPA1P12
ENSG00000258671	AL132639.1
ENSG00000212534	SNORD70
ENSG00000177586	OR7E149P
ENSG00000227842	AC093166.1
ENSG00000260091	AC093752.3
ENSG00000259291	ZNF710-AS1
ENSG00000135365	PHF21A
ENSG00000215319	EIF5P1
ENSG00000169507	SLC38A11
ENSG00000089101	CFAP61
ENSG00000237065	NANOGP4
ENSG00000146383	TAAR6
ENSG00000155959	VBP1
ENSG00000225487	AL390119.1
ENSG00000014824	SLC30A9
ENSG00000156983	BRPF1
ENSG00000196353	CPNE4
ENSG00000213189	BTF3L4P2
ENSG00000129657	SEC14L1
ENSG00000170469	SPATA24
ENSG00000258763	AC122685.1
ENSG00000270332	SMC2-AS1
ENSG00000272048	
ENSG00000239831	RNF7P1
ENSG00000132323	ILKAP
ENSG00000231383	FGF12-AS1
ENSG00000211450	SELENOH
ENSG00000018699	TTC27
ENSG00000113296	THBS4
ENSG00000005513	SOX8
ENSG00000204789	ZNF204P
ENSG00000242320	RPL21P126
ENSG00000196963	
ENSG00000262950	AC007861.1
ENSG00000233717	RPS29P29
ENSG00000213122	RPL23AP46
ENSG00000107372	ZFAND5
ENSG00000208025	MIR591
ENSG00000271377	AC113143.2
ENSG00000244227	LRRC77P
ENSG00000215441	CTAGE12P
ENSG00000137094	DNAJB5
ENSG00000269948	
ENSG00000267257	AC105105.1
ENSG00000264756	
ENSG00000215957	MIR300
ENSG00000198929	NOS1AP
ENSG00000254105	VENTXP6
ENSG00000182173	TSEN54
ENSG00000226822	AL390036.1
ENSG00000108176	DNAJC12
ENSG00000230525	LINC01799
ENSG00000244717	RPS27P14
ENSG00000232777	MRPL51P2
ENSG00000162366	PDZK1IP1
ENSG00000244295	RPS20P21
ENSG00000253026	RNU6-464P
ENSG00000144559	TAMM41
ENSG00000236104	ZBTB22
ENSG00000266583	MIR4478
ENSG00000119383	PTPA
ENSG00000250734	AL391335.1
ENSG00000092607	TBX15
ENSG00000238041	AP004245.1
ENSG00000213781	PSMC1P2
ENSG00000267249	AP005482.3
ENSG00000118985	ELL2
ENSG00000214700	C12orf71
ENSG00000050130	JKAMP
ENSG00000185041	
ENSG00000228086	AL589990.1
ENSG00000238857	
ENSG00000255065	AP002001.2
ENSG00000257452	AC004551.1
ENSG00000265624	
ENSG00000151632	AKR1C2
ENSG00000130779	CLIP1
ENSG00000227555	MIR4290HG
ENSG00000198625	MDM4
ENSG00000197006	METTL9
ENSG00000213135	
ENSG00000249751	ECSCR
ENSG00000236364	AL358115.1
ENSG00000225058	AC092941.1
ENSG00000255256	AL136146.2
ENSG00000142513	ACP4
ENSG00000249931	GOLGA8K
ENSG00000108465	CDK5RAP3
ENSG00000179674	ARL14
ENSG00000243276	AC068633.1
ENSG00000100105	PATZ1
ENSG00000213924	HNRNPH1P2
ENSG00000224344	KNOP1P3
ENSG00000198836	OPA1
ENSG00000249287	AC091874.3
ENSG00000130413	STK33
ENSG00000139725	RHOF
ENSG00000266236	NARF-IT1
ENSG00000253085	RF00564
ENSG00000100227	POLDIP3
ENSG00000250232	
ENSG00000227136	
ENSG00000235366	LINC01055
ENSG00000166619	BLCAP
ENSG00000202313	RNU1-64P
ENSG00000260271	AL132996.1
ENSG00000196418	ZNF124
ENSG00000251851	RNU6-772P
ENSG00000239571	IGKV2D-30
ENSG00000118579	MED28
ENSG00000231305	AC112484.1
ENSG00000254180	AB015752.1
ENSG00000124664	SPDEF
ENSG00000153767	GTF2E1
ENSG00000231531	HINT1P1
ENSG00000173198	CYSLTR1
