,SA599177,SA599143,SA598026,SA598002,SA601548,SA598067,SA599175,SA599123,SA598046,SA599154,SA599107,SA598013,SA598029,SA599136,SA598027,SA598003,SA598017,SA599169,SA599118,SA601545,SA599102,SA599088,SA598025,SA599157,SA598014,SA599112,SA599132,SA598018,SA599094,SA598012,SA598062,SA599146,SA599092,SA599098,SA599166,SA598001,SA599104,SA598040
cg07638650,0.686887541,0.056796951,0.210491543,0.370340999,0.256738237,0.05287459,0.634966552,0.362309724,0.103813559,0.756978654,0.062916157,0.339833456,0.121103671,0.097959701,0.501060878,0.386340656,0.072156197,0.110607718,0.071021051,0.491731149,0.672014729,0.536024527,0.283601195,0.712782474,0.73174423,0.052127816,0.085974348,0.046161244,0.062842528,0.610729614,0.046366782,0.047363435,0.38977059,0.694489585,0.055000818,0.260121107,0.079249617,0.117436528
cg26682094,0.528510352,0.448785455,0.059201357,0.046043165,0.555889259,0.037639966,0.510832332,0.880029427,0.071103008,0.030468991,0.033597864,0.062702703,0.0952319,0.050680203,0.020127336,0.051888939,0.027708488,0.025339587,0.650430562,0.639810427,0.038931078,0.013247132,0.027316943,0.033560434,0.041924451,0.014328808,0.049187007,0.017287412,0.029767811,0.029337804,0.044427648,0.358992302,0.767932087,0.029575597,0.03064284,0.059712481,0.055436097,0.065666775
cg23634087,0.022993225,0.02381448,0.049750607,0.038981618,0.455609129,0.021513465,0.022187575,0.798454936,0.024431112,0.783276895,0.390778401,0.339743825,0.043448512,0.410263919,0.013996448,0.059486735,0.015003603,0.02411091,0.535113083,0.57534418,0.016928159,0.016327165,0.023257386,0.775300172,0.041698088,0.284204786,0.452588788,0.016307431,0.023074013,0.030206967,0.015371543,0.013653741,0.332203724,0.018436109,0.013612753,0.342188072,0.029978725,0.029155097
cg26267854,0.031015609,0.058614935,0.047092445,0.053435374,0.567203763,0.05554259,0.027013956,0.849659663,0.180427098,0.751856006,0.046721059,0.088527649,0.047500519,0.06908884,0.041011574,0.068296026,0.047175971,0.040220588,0.63675977,0.670159539,0.035830367,0.030162771,0.034445572,0.82773534,0.072057676,0.044779348,0.080672205,0.028524121,0.052439178,0.068392753,0.050433168,0.040603075,0.035971223,0.016901061,0.062131454,0.060705708,0.056215998,0.046192184
cg24366702,0.731454006,0.462134684,0.106721189,0.087456255,0.539829406,0.109883758,0.672655918,0.722635715,0.173051215,0.630414791,0.393481453,0.617069211,0.108608974,0.695473251,0.358163729,0.096515476,0.614677998,0.105116854,0.449236161,0.589861281,0.133413807,0.506996184,0.246577324,0.676759455,0.089671037,0.394967336,0.64226427,0.675245438,0.107960901,0.076442288,0.116260434,0.633541393,0.594990975,0.148229038,0.088298137,0.624604195,0.104390885,0.097678383
cg25082959,0.037332855,0.0569637,0.037344773,0.065963767,0.638801751,0.043898583,0.034795638,0.858398503,0.104285848,0.048008331,0.038227029,0.739412621,0.041292553,0.058119702,0.038360893,0.096987219,0.029460603,0.05173616,0.676909366,0.719656284,0.036564852,0.031689058,0.030595984,0.041440443,0.249037381,0.038902126,0.058502498,0.036866097,0.035151723,0.260744118,0.052761148,0.049386731,0.159916149,0.056744537,0.03880103,0.699496374,0.054834679,0.055419473
cg26394244,0.017576718,0.039506906,0.024644652,0.054162589,0.592563148,0.015446997,0.025889968,0.770384615,0.079492754,0.283679698,0.015280026,0.609618903,0.030119795,0.036660655,0.019572467,0.039246345,0.014172214,0.012443205,0.614928518,0.693398395,0.019114564,0.005850995,0.024070704,0.335156895,0.030874248,0.028167186,0.045637817,0.016565855,0.019601313,0.037594198,0.021685992,0.500675447,0.661312161,0.02166561,0.019641969,0.544081495,0.021425767,0.032427695
cg11585820,0.084005869,0.047228033,0.140789579,0.18808427,0.580390841,0.046697172,0.0856394,0.828505331,0.078915971,0.360636913,0.066550714,0.780037302,0.167732535,0.152915202,0.036904365,0.240477919,0.042814471,0.058621741,0.538756225,0.67599022,0.079066004,0.654479769,0.05981341,0.471336554,0.245042891,0.052398655,0.123363198,0.046082183,0.061082024,0.200992088,0.077500894,0.065732281,0.693690966,0.08764736,0.059401983,0.669005132,0.055078859,0.187757456
cg00003298,0.082770513,0.038033105,0.164701366,0.069085929,0.621972968,0.060360132,0.056976254,0.893898676,0.024496752,0.274206304,0.044479872,0.086362465,0.168067227,0.078576865,0.466338093,0.063829787,0.035526106,0.034936894,0.662746326,0.766127779,0.035369308,0.786980092,0.319819109,0.392573901,0.074973266,0.037182852,0.067769647,0.026957248,0.042035398,0.078517502,0.070716511,0.041779741,0.519352438,0.04587156,0.037829552,0.116450199,0.042390325,0.173531655
cg04125350,0.683278295,0.143162186,0.142208538,0.710882238,0.37262992,0.37996169,0.663201574,0.252966608,0.053535037,0.428402205,0.634231263,0.66142029,0.141425449,0.74360364,0.118442208,0.732067672,0.693190384,0.104525136,0.40928362,0.45100677,0.223067806,0.066846206,0.147292188,0.435711344,0.338619914,0.659814324,0.708370267,0.666695774,0.09059308,0.388287662,0.33966898,0.102381947,0.01583245,0.169733004,0.094038909,0.678773141,0.128646485,0.130345312
cg15409013,0.741609666,0.048765723,0.077312576,0.049280616,0.502294118,0.030223838,0.69205403,0.756136951,0.162127304,0.452220414,0.020478294,0.075642292,0.110602879,0.033321172,0.020429009,0.041382791,0.019048656,0.030675649,0.623258886,0.640457564,0.024811895,0.013718973,0.03878709,0.462735257,0.038139145,0.016722859,0.036243822,0.033539095,0.030912556,0.023285975,0.043011918,0.0226452,0.586450174,0.024742026,0.030589579,0.064593435,0.024097279,0.13277478
cg13491462,0.461036226,0.038178445,0.107367758,0.383938731,0.512813968,0.117050779,0.430909181,0.09634467,0.085593851,0.488088936,0.479094527,0.055272109,0.13424624,0.114719272,0.051454718,0.291631744,0.708233103,0.232475008,0.495312398,0.592000961,0.058736548,0.027361393,0.056674633,0.463106796,0.862022244,0.377828876,0.046053038,0.692374538,0.049033729,0.839442139,0.10172587,0.024419335,0.11303282,0.029788047,0.355416109,0.105378248,0.039654057,0.152929155
cg24037897,0.102373887,0.028587967,0.021464959,0.054594485,0.433636749,0.016235553,0.149190672,0.760546433,0.109975062,0.659539474,0.028426161,0.656761816,0.019039862,0.507891223,0.039240848,0.084367121,0.019852599,0.036613272,0.509551326,0.546873411,0.041267502,0.021986418,0.036481933,0.64216648,0.034445131,0.019921802,0.463090326,0.026857595,0.015450128,0.054135889,0.014577455,0.020500078,0.018665001,0.033343819,0.042346968,0.654124781,0.028816987,0.022183709
cg07207099,0.784995088,0.061120875,0.10225905,0.068398046,0.491816723,0.282564252,0.75509979,0.851071372,0.035710077,0.047619048,0.039124772,0.05025866,0.134674347,0.081032803,0.037230985,0.081758944,0.150139554,0.044138063,0.620977354,0.541469451,0.025076486,0.140526684,0.036837771,0.047887481,0.545774726,0.033311531,0.059358561,0.074743989,0.044879399,0.492472083,0.28765505,0.514240604,0.074482151,0.029320388,0.041124873,0.044113303,0.050411523,0.093883292
cg05759718,0.627693547,0.545894609,0.074907644,0.048543035,0.546081689,0.03325696,0.626792918,0.8514397,0.143772593,0.023034878,0.028625235,0.063058606,0.190248566,0.05005842,0.014497444,0.062041485,0.063356164,0.034215035,0.695814804,0.691992135,0.02554042,0.022991705,0.020142677,0.022604484,0.040831528,0.022580645,0.048967027,0.045908788,0.028470158,0.034442649,0.089176265,0.52,0.289243776,0.021424746,0.021457659,0.058811888,0.037429955,0.137085279
cg20264068,0.021815398,0.020920502,0.297697541,0.037038514,0.490954002,0.039633897,0.031891629,0.893551797,0.125179443,0.224311955,0.010072868,0.695130264,0.239689693,0.539167813,0.203302235,0.072032634,0.029849784,0.043443747,0.730234406,0.650131444,0.137752046,0.014643178,0.126783203,0.266107801,0.039775123,0.008693396,0.529893898,0.018528218,0.015830227,0.046370567,0.027382454,0.020296548,0.03097461,0.235808246,0.010283714,0.587211025,0.034625355,0.254525447
cg10435816,0.821059432,0.676063428,0.503858072,0.841977995,0.532303258,0.344606849,0.811705409,0.703554769,0.191549633,0.597333696,0.264390457,0.646434635,0.268615013,0.527282698,0.666637894,0.859456492,0.832172149,0.34957048,0.497616046,0.712326656,0.348732698,0.769515894,0.434632632,0.585093567,0.894958236,0.269182668,0.518119197,0.8133636,0.085831864,0.858838878,0.331239572,0.875327039,0.033278194,0.539190149,0.378215223,0.636320568,0.07113838,0.307344168
cg03376794,0.727670434,0.049921895,0.099209452,0.059075908,0.552249983,0.078295575,0.652900193,0.662575822,0.08429419,0.681610176,0.059240506,0.20591303,0.121338172,0.058600782,0.063755564,0.085242305,0.650021268,0.15782336,0.561126547,0.408199766,0.060713518,0.337783712,0.055146285,0.727936242,0.079278231,0.067764408,0.056433028,0.639429427,0.074210668,0.071432125,0.067261496,0.055634964,0.450903704,0.058064516,0.11732936,0.124209821,0.076065632,0.111084738
cg23253569,0.710270158,0.018740481,0.092187739,0.034155536,0.536608408,0.01259572,0.662909528,0.081137543,0.069276219,0.812862561,0.014574056,0.422182469,0.100303316,0.057387115,0.048831086,0.055394453,0.026389269,0.026741904,0.257663688,0.621181147,0.448133919,0.084644154,0.052283334,0.795068826,0.050516,0.02046901,0.040250284,0.023697718,0.022306443,0.039290721,0.039953951,0.026590591,0.023647909,0.030229043,0.048281233,0.296104965,0.044162194,0.074008201
cg04043795,0.043961754,0.049175258,0.041324856,0.073579634,0.430633803,0.031929662,0.021454112,0.741295327,0.029257818,0.773643695,0.027298851,0.591076203,0.051325737,0.051362683,0.035385073,0.080043214,0.024724681,0.044255319,0.520282506,0.502145265,0.026884701,0.271741442,0.035332668,0.774959525,0.058884655,0.027313588,0.08311292,0.025736539,0.048636277,0.043680679,0.013044095,0.025203083,0.449589246,0.027053778,0.036675853,0.613470173,0.050538088,0.055330361
cg16398329,0.017772626,0.02790637,0.03021685,0.042440399,0.602199785,0.02649533,0.019792877,0.854881479,0.099980791,0.01772377,0.016037503,0.710294865,0.019227591,0.037159346,0.018135861,0.063677301,0.016758395,0.012610414,0.644829736,0.647311459,0.01218716,0.012086923,0.021125207,0.028944736,0.048735028,0.010923758,0.023223581,0.031193761,0.015734266,0.091290528,0.027172827,0.012971134,0.065402026,0.02415034,0.020201464,0.705450092,0.016055756,0.021987907
cg07808555,0.062958671,0.111437689,0.060740051,0.147093503,0.624763577,0.060964513,0.050965133,0.853811659,0.114396887,0.679824917,0.084918595,0.483387853,0.089735154,0.103698553,0.073452173,0.166263416,0.046056685,0.071165734,0.657655576,0.745077464,0.090919257,0.061792597,0.102275357,0.743234536,0.090480217,0.100348669,0.071694985,0.053292759,0.049398306,0.111546764,0.087737243,0.091310861,0.038264642,0.102828283,0.046249458,0.555474351,0.079444687,0.064116902
cg00333512,0.587483749,0.058148349,0.102048437,0.056165239,0.257974361,0.077972266,0.565913666,0.865310381,0.168919757,0.649735502,0.018658463,0.334857796,0.123141127,0.065723794,0.589635183,0.049411193,0.423696424,0.509487233,0.62288412,0.469876869,0.479776208,0.677144772,0.412320545,0.681254521,0.071030588,0.035460517,0.066097353,0.358084957,0.058674593,0.076771425,0.085960961,0.026051402,0.086558891,0.151443023,0.545522887,0.294895093,0.066024759,0.116311903
cg01519253,0.566248334,0.031760859,0.106029947,0.480181828,0.455469309,0.050660338,0.515025086,0.584246021,0.092379265,0.3672778,0.019061692,0.060216828,0.141815184,0.788535773,0.092640848,0.371607627,0.630020803,0.026156812,0.493957359,0.50105159,0.574529888,0.471460653,0.067475097,0.468239457,0.283180268,0.047412206,0.733210496,0.622076195,0.040698755,0.323385027,0.061750887,0.018806954,0.068051913,0.589016018,0.030296115,0.063916092,0.030606497,0.201417945
cg14019323,0.025676422,0.023340627,0.02953725,0.057950093,0.542423456,0.02985434,0.026392702,0.797831891,0.126071169,0.780908052,0.02157299,0.056814802,0.028630032,0.038867794,0.018215613,0.08600042,0.02356285,0.148875,0.631035507,0.65489089,0.025374503,0.015605395,0.031507791,0.79211291,0.051253807,0.02209348,0.046101841,0.025770083,0.041954921,0.04172777,0.032226563,0.016268429,0.030357873,0.02193318,0.089530931,0.039366683,0.035068493,0.026110931
cg22769941,0.024005487,0.028392378,0.070080334,0.023160034,0.467955989,0.020986896,0.020258082,0.782217318,0.04484721,0.550027307,0.013632534,0.661126187,0.085128205,0.030492435,0.02309167,0.038440083,0.012318129,0.045881607,0.55670042,0.582674459,0.010887316,0.410533327,0.028717348,0.534721127,0.039678846,0.018876991,0.031406014,0.018625983,0.030837271,0.035844955,0.032064504,0.011993695,0.509161191,0.008409333,0.049147083,0.671697366,0.01762529,0.078596269
cg07080358,0.588394236,0.050087507,0.053571429,0.066519736,0.605498529,0.047074468,0.566802636,0.860067954,0.252259271,0.363618171,0.037033474,0.069372407,0.079850047,0.045043056,0.047728845,0.0730114,0.038213871,0.047959914,0.649972568,0.727889214,0.036997661,0.020500282,0.046234238,0.380999435,0.080827856,0.044556772,0.058222676,0.042057587,0.035923467,0.053854641,0.041750503,0.027044855,0.663154877,0.036847078,0.031053036,0.100024944,0.051242236,0.053121935
cg02134353,0.64974474,0.05282392,0.077489515,0.046266838,0.504135938,0.064355742,0.664980354,0.746768275,0.076448243,0.81206446,0.057939703,0.496722679,0.065212909,0.303386551,0.10326406,0.06530844,0.417820238,0.054655748,0.287604347,0.582589544,0.198736576,0.39937894,0.104491035,0.809688581,0.058950905,0.05185881,0.271643466,0.407425036,0.105572537,0.038185462,0.052079788,0.065568493,0.120222635,0.277702359,0.047346167,0.488004113,0.10323112,0.073990582
cg17228900,0.038702367,0.060775249,0.035476027,0.078836969,0.568044534,0.048071844,0.039867893,0.889135748,0.123311803,0.47982117,0.043417098,0.667203358,0.030982611,0.06710703,0.124173913,0.076977425,0.031727829,0.038679182,0.650638478,0.648916375,0.218160377,0.026660839,0.088977334,0.483614516,0.086580087,0.032938542,0.060515089,0.038544316,0.039612888,0.05351051,0.023507702,0.044818636,0.027903386,0.045306718,0.035021416,0.696620881,0.057197831,0.05038809
cg08413157,0.018926665,0.047100905,0.101529136,0.051023997,0.476898466,0.0119269,0.021663611,0.61711213,0.079904157,0.771848963,0.022398883,0.489914134,0.116339042,0.034548891,0.03087804,0.059617351,0.020620737,0.022130625,0.579730619,0.594881835,0.013175997,0.014340976,0.024305741,0.792307331,0.057960526,0.029808873,0.039336581,0.026774283,0.020054789,0.047067403,0.038005203,0.025176789,0.543439262,0.020429253,0.023613399,0.51195171,0.029914733,0.096337156
cg27308329,0.031764256,0.040354331,0.04517477,0.059500138,0.425185564,0.022718667,0.02819267,0.808950283,0.216646391,0.720161631,0.038884661,0.077330396,0.084372621,0.041200013,0.026405188,0.046951875,0.032645353,0.031289177,0.647462309,0.66034667,0.020779748,0.035610886,0.024055889,0.803738931,0.064252834,0.021786641,0.042092717,0.036362348,0.023869932,0.064880814,0.034217153,0.043427115,0.522372101,0.03558858,0.047399672,0.074303832,0.043684211,0.065303836
cg12206199,0.689846246,0.035872283,0.144731909,0.059307666,0.538596218,0.034951577,0.657737286,0.744396836,0.282233218,0.517102466,0.276461089,0.358141009,0.154635312,0.706194534,0.351226512,0.056942733,0.019738626,0.25603922,0.491072972,0.560502022,0.02502116,0.647536109,0.270162501,0.512092534,0.137177986,0.263724751,0.79293525,0.027146814,0.044277321,0.196172606,0.032733321,0.026361546,0.106427153,0.025476111,0.18540651,0.355971531,0.043057051,0.141445743
cg14991487,0.786915888,0.041824278,0.178392994,0.05123073,0.254186958,0.10765436,0.775625141,0.769345028,0.081788441,0.752151883,0.072412382,0.373854561,0.230594901,0.045236337,0.226527788,0.065791905,0.405610719,0.06859638,0.328304065,0.240552556,0.444347064,0.056028014,0.15163851,0.793588263,0.06510226,0.060114272,0.035616001,0.360412397,0.070693572,0.057553234,0.101573909,0.055482532,0.578244275,0.156308599,0.086874819,0.436674817,0.075783235,0.198215827
cg26625629,0.638221793,0.044410555,0.314284432,0.081482648,0.397390201,0.510507881,0.619077644,0.852711102,0.079361374,0.463415689,0.026785714,0.082091604,0.19790017,0.051762058,0.32401052,0.054828249,0.028430075,0.028564985,0.714053434,0.697359029,0.036489646,0.019343867,0.198902781,0.468877412,0.068303914,0.022767953,0.055712592,0.026755389,0.033433316,0.06445793,0.500688389,0.026173156,0.022042663,0.042631246,0.024985884,0.095004095,0.025048532,0.239181346
cg10341154,0.038261359,0.047189623,0.098527946,0.071917653,0.224796169,0.053480021,0.029606434,0.874508261,0.025468266,0.515743365,0.041940566,0.771938013,0.148265896,0.078777419,0.032417503,0.092690467,0.032987947,0.051866358,0.494347899,0.650907092,0.036644718,0.026121273,0.062093023,0.495145631,0.094147061,0.039095837,0.062974061,0.033010655,0.062343461,0.076197909,0.037118075,0.018076225,0.522253788,0.040470148,0.047634745,0.737998482,0.06600612,0.127846605
cg15533075,0.573613767,0.037508534,0.051112075,0.05291993,0.260822038,0.038190792,0.510221794,0.760308111,0.102983725,0.190972961,0.667274662,0.614748175,0.098470304,0.048661553,0.347022587,0.050512547,0.479959736,0.025806861,0.536354444,0.371013164,0.021770551,0.309926435,0.188709578,0.201706037,0.077758192,0.714608303,0.047831414,0.487376818,0.041454319,0.050172736,0.046917575,0.020452703,0.497854077,0.039610746,0.017222759,0.704800644,0.047166648,0.110485029
cg26848718,0.604288915,0.181518152,0.107714954,0.717772161,0.45619993,0.041937462,0.573142,0.758167526,0.129697389,0.300279931,0.587722825,0.731897826,0.119607843,0.513858696,0.375063291,0.824770046,0.604344964,0.039725109,0.483921487,0.542235254,0.500526078,0.580951176,0.218072289,0.301376254,0.215376393,0.37987152,0.432950192,0.597889431,0.02269994,0.212482403,0.067431681,0.199386007,0.716625292,0.488757665,0.050553191,0.659514597,0.02508536,0.124723641
cg27348223,0.031774461,0.091617381,0.107760532,0.037389432,0.474849376,0.031064852,0.038768828,0.74207052,0.078088469,0.716786818,0.021802652,0.702887233,0.121420758,0.056614424,0.118291563,0.051972254,0.01829784,0.092840995,0.559972937,0.515999679,0.021101913,0.26580081,0.120420018,0.754650456,0.068379272,0.041738105,0.047024567,0.037375617,0.024795393,0.050529492,0.032230373,0.030289645,0.039304611,0.019277108,0.063074414,0.649100815,0.038112973,0.111642242
cg25973534,0.788274398,0.07724355,0.115711587,0.09489177,0.597424456,0.101499348,0.748259548,0.7979312,0.083157895,0.402279202,0.079119542,0.16081406,0.142356639,0.101593689,0.090221962,0.074407222,0.097935103,0.063936113,0.642412688,0.644718281,0.06679803,0.036076876,0.102549457,0.473889019,0.091472175,0.071339304,0.102309015,0.098129349,0.064597224,0.083744354,0.084611419,0.063192145,0.674754659,0.05784294,0.050357297,0.134346718,0.082340256,0.163846307
